,item,item_code
363697,جعلی,20943
363717,جفتک,20948
363726,جلالی,20965
363732,جمهوریت,21102
363753,جمهوری‌اسلامی,21106
363771,جمکران,21109
363798,جنایت_تروریستی_اهواز,21128
363801,جنتي,21178
363825,جنگ_ستارگان,21247
363828,جنگ_طلب,21252
363836,جهادی,21312
363889,جواد_لاریجانی,21391
363900,جوان_انقلابی,21411
363908,جوان_گرایی,21416
363924,جينگيلى_اسرائيل,21490
363928,جینگیلی,21535
363935,حاج_منصور_ارضی,21582
363941,حاجی_بابایی,21592
363953,حاکمیت_دوگانه,21692
363958,حجت,21759
363973,حججی,21769
364073,حداد_عادل,21776
364127,حرف_مفت,21832
364135,حزب,21865
364177,حسن‌میرکاظمی,22001
364190,حسین_باستانی,22033
364199,حسین_شریعتمداری,22052
364246,حسینی,22084
364307,حسینیان,22087
364313,حسینیه_ارشاد,22089
364329,حق_تعیین_سرنوشت,22202
364334,حقوقدان,22276
364354,حلب,22329
364424,حمله_بشر_دوستانه,22412
364427,حمله_تروريستى_اهواز,22416
364432,حوزه_علمیه,22518
364508,حوزه_علمیه_اصفهان,22519
364512,حیات_وحش,22576
364543,حیدر_العبادی,22582
364552,خاتم_الانبیا,22611
364555,خاتمى,22612
364591,خاشقجی,22652
364698,خانواده_شهدا,22780
364706,خبرفوری,22831
364823,خبرگزاری_تسنیم,22853
364837,خبرگزاری_فارس,22855
364870,خزر,23027
365003,خزعبلات,23035
365009,خس_و_خاشاک,23039
365022,خط_شکن,23132
365027,خط_قرمز,23135
365047,خطشه_دار,23151
365051,خلخالی,23190
365105,خلع_لباس,23194
365133,خمينی,23235
365140,خودسر,23367
365144,خودمختار,23382
365147,دادستان_اصفهان,23566
365156,دادستان_کل_کشور,23570
365177,دادستان‌کل‌کشور,23572
365180,دادگاه_لاهه,23582
365205,دارو,23608
365314,داریوش_فروهر,23635
365329,داماد,23691
365350,دامادها,23698
365357,دانشجویان_دانشگاه_تهران,23757
365367,دخالت_نظاميان,23896
365370,درد,24043
365461,دریای‌خزر,24169
365470,دز,24171
365532,دزد,24172
365610,دستگاه_دیپلماسی,24232
365614,دستگاه_قضا,24233
365622,دكتر_ولايتی,24341
365632,دلاری,24371
365637,دلاور,24407
365643,دم_خروس,24470
365653,دنریس,24512
365666,دنیای_موازی,24526
365686,دهباشی,24540
365708,دهه,24554
365714,دهه_فجر,24566
365859,دهکده_جهانی,24581
365863,دوستی_خاله_خرسه,24699
365867,دوشنبه_های_سبز,24706
365872,دولت_اعتدال,24727
365878,دوچرخه‌سواری_بانوان,24842
365903,ديكتاتور,24872
365921,ديكتاتورى,24876
365924,ديه,24879
365929,دی_ماه_ادامه_دارد,24977
365937,دیجیکالا,25007
366014,دیرالزور,25027
366030,دیپلمات,25098
366065,ذوالنور,25172
366106,رئیس_جمهوری,25223
366120,رائفی,25243
366129,رابطه_با_آمریکا,25257
366137,راهپیمایی,25435
366200,راهیان_گور,25450
366206,راه‌آهن_اينچه‌برون_گرگان,25452
366213,رجیستری,25536
366226,رحیم_پور_صدای_ماست,25566
366232,رخش,25575
366236,رسایی,25644
366261,رستم,25656
366274,رسمی,25666
366289,رشته‌توییت,25711
366342,رشوه,25733
366376,رضا_امیرخانی,25745
366387,رضا_پهلوى,25799
366452,رضاپرستش,25843
366455,رفع‌حصر,25909
366465,رفیق_پوتین,25921
366469,رقص,25928
366604,روایت_مردم,26101
366610,روحانی‌,26190
366614,روز_جهانی_میراث_فرهنگی,26282
366622,روزقدس,26395
366645,روس,26473
366667,زائر,26805
366674,زائرین,26808
366677,زامبی,26821
366702,زاهدی,26835
366711,زهرا_کاظمی,27203
366751,زهرارهنورد,27206
366777,زیان,27270
366781,ساده_زیستی,27351
366800,ساعت_برنارد,27470
366805,سالومه,27539
366813,سال۸۸,27549
366826,ساندیس,27588
366860,ساندیس_خور,27589
366871,سبزوار,27647
366920,ستاد_قیطریه,27671
366923,سخنگوی_شورای_نگهبان,27753
366927,سد_لفور_مازندران,27766
366931,سربازهای_میرجاوه,27831
366939,سرخپوست,27852
366962,سریلانکا,28041
366993,سعيد_طوسى,28088
367000,سعيد_مرتضوى,28095
367008,سعید,28100
367032,سعیدعابد,28154
367047,سفارت_نوردی,28177
367052,سلبریتی‌ها,28336
367082,سم,28435
367099,سنتی,28489
367108,سهراب_اعرابی,28577
367118,سوئیفت,28631
367136,سوال_از_رئیس_جمهور,28650
367153,سوال_از_رئیس‌جمهور,28651
367169,سوخته,28669
367177,سودجو,28676
367180,سوفیالورن,28733
367185,سوپاپ_اطمینان,28762
367190,سوییس,28776
367206,سياسی,28784
367211,سيدمحمدخاتمى,28808
367218,سپنتا_نيكنام,28936
367236,سکه_ثامن,28968
367279,سیاوش_قمیشی,29055
367327,سید_هادی_رضوی,29124
367348,سیدمهدی_هاشمی,29169
367352,سیزده,29197
367359,سیف,29227
367408,سیمای_میلی,29315
367425,شادی_مردم,29398
367431,شاه_دزد,29450
367434,شبکه_پویا,29661
367450,شبکه۳,29665
367462,شجاعی,29690
367502,شجریانهاست,29701
367506,شرف,29733
367580,شرلوک_هلمز,29750
367585,شرم,29751
367621,شريعتمداري,29776
367637,شعبان_بی_مخ,29825
367645,شفاف,29863
367682,شفافیت_بودجه,29885
367685,شلاق,29926
367762,شمس_الواعظین,29965
367765,شهید_مرزبان,30311
367768,شهیدرجایی,30348
367771,شکایت,30518
367792,شیخ,30572
367830,شیخ_عیسی_قاسم,30586
367843,شیرمحمدی,30623
367852,صالحی,30747
367887,صدای_زن,30860
367898,صدقات,30885
367903,صفارهرندی,30926
367916,صفایی_فراهانی,30928
367929,صفدر_حسینی,30935
367940,صفه,30941
367944,صندوق_رای,31011
367953,ضعف,31114
367963,طالبان,31148
368122,طیب_نیا,31314
368129,ظریف_رفت,31347
368148,عادی,31418
368156,عباس_امیرانتظام,31502
368197,عراقی,31691
368292,عصرایران,31849
368295,عقل,31924
368358,عقلانیت,31928
368384,علمی,31972
368422,علم‌الهدي,31974
368426,علنی,31979
368444,علي_ربيعي,32026
368450,علیرضا_رجایی,32194
368473,علیرضارضایی,32229
368490,عماد_افروغ,32266
368494,عمام,32285
368514,عمر,32299
368564,عمر_البشیر,32302
368576,عیدفطر,32489
368612,غسان_كنفاني,32621
368624,فتاحی,32874
368648,فتنه,32897
368908,فحاشی,32952
368917,فرامرز_اصلانی,33042
368924,فردوسى_پور,33132
368944,فردوسی‌_پور,33140
368958,فرشتگان,33209
368963,فرشيد_هكی,33213
369013,فرهادمیثمی,33307
369037,فریب_افکار_عمومی,33412
369043,فساد_مالی,33464
369061,فساد_یعنی,33468
369070,فصل_وصل,33498
369091,فعالان_محیط_زیست,33534
369221,فيروزآبادى,33737
369228,فیس_بوک,33789
369246,فیس‌بوک,33791
369281,فیلتر_اینستاگرام,33803
369297,فینال,33837
369324,قائم_مقام,33865
369334,قاسمی,33916
369346,قاضي‌پور,33935
369351,قبله,34033
369360,قرارگاه_خاتم‌,34123
369363,قساوت,34180
369367,قطعنامه,34248
369378,قمار,34306
369403,قهرمانی_آسیا,34363
369406,قوه‌قضائيه,34411
369420,قیمت_دلار,34488
369447,كاخ_سعدآباد,34511
369458,كنسرت,34686
369468,لات_مجازی,34779
369473,لاريجانی,34790
369481,لاستیک,34802
369487,ليلا_حاتمى,35104
369497,لیدی_گاگا,35152
369514,لیگ_ملتهای_والیبال,35216
369524,مائده,35295
369536,مائده_هژبري,35299
369547,مائده_هژیری,35301
369566,مادراژدها,35344
369574,مارمولک,35392
369590,مافيا,35460
369599,مافیای_کنکور,35473
369613,مالزی,35484
369645,ماله_کشی,35490
369673,مام_میهن,35511
369679,مامانعلی_قهرمان,35514
369683,ماه_گرفتگی,35571
369707,ماهواره,35584
369792,ماکرون,35613
369822,متجاوز,35685
369843,مترو,35703
369978,متکی,35735
369981,مجاهد,35767
370041,مجاهدين_خلق,35775
370060,مجلس_شورای_اسلامی,35845
370143,محسن‌رضایی,36016
370176,محصورین,36027
370198,محمد_عزیزی,36150
370204,محمد_یزدی,36201
370226,محمددهقان,36242
370229,محمدرضا_خاتمى,36254
370238,محمدرضا_زائری,36259
370243,محمدرضا_شجریان‌,36264
370246,محمدرضاگلزار,36283
370257,محمود_بهشتی,36335
370272,محمود_صادقی,36350
370390,محموداحمدی‌نژاد,36359
370398,محمودصادقی,36366
370426,مداح,36435
370466,مدعی_العموم,36499
370472,مديران,36519
370481,مديريت_انقلابى,36522
370498,مدیران,36537
370527,مدیریت,36547
370604,مذاكره,36570
370630,مذاکره_با_آمریکا,36583
370642,مراکش,36617
370687,مردم_ايران,36711
370719,مردمی,36742
370744,مرضیه_ابراهیمی,36789
370794,مرکزی,36843
370810,مریم_معمارصادقی,36947
370822,مساجد,37038
370837,مسدودسازی,37102
370844,مسعود_شجاعی,37115
370925,مسی,37189
370980,مشائی,37210
370988,مشت_نمونه_خروار,37234
370991,مشق_شب,37267
371019,مشهد_مقدس,37285
371026,مشهدالفحشا,37287
371037,مصباح_یزدی,37313
371096,مصلحت,37361
371130,مظاهری,37415
371136,معجزه_هزاره_سوم,37470
371139,معدنکاوی,37479
371143,مغز,37586
371180,مفسدان_اقتصادی,37613
371195,مقام_انسانیت,37635
371203,مقام_رهبری,37636
371210,مقدسات_احمقانه,37667
371213,ملی,37782
371283,ممنوع_التصویر,37821
371294,من_انتخاب_نکردم,37848
371322,منع_خشونت_علیه_زنان,38093
371336,مهدى_كروبى,38187
371341,مهدي_طارمي,38192
371346,مهدی_احمدی,38198
371352,مهربون,38283
371362,موسسه_اعتباری_ثامن_الحجج,38424
371370,موسسه_ثامن_الحجج,38427
371375,مومن,38532
371400,ميرحسین_موسوی,38586
371406,مکرون,38640
371455,میرحسین‌موسوی,38753
371473,میردلها,38754
371483,مینا_ورشوچی,38825
371488,مینو_خالقی,38830
371501,نئولیبرال,38876
371517,ناتوان,38904
371534,نادیه_مراد,38944
371537,ناهماهنگی,39082
371540,ناکارآمد,39111
371547,نبویان,39147
371552,نتنیاهو,39162
371556,نخبه,39226
371581,نخست_وزیر,39240
371598,نرده_های_نمازجمعه,39288
371601,نظام_وظیفه,39441
371606,نظر_مردم,39456
371611,نظری,39473
371618,نعیمه_اشراقی,39485
371630,نفت_در_برابر_غذا,39492
371639,نفت_دربرابر_غذا,39494
371645,نماز_جمعه,39594
371740,نه_به_سهمیه,39786
371796,نه_به_مجاهدین,39810
371811,نه_میلیارد,39863
371814,نهادهای_انتخابی,39872
371817,نگاه_به_شرق,40138
371824,نیازی,40170
371830,نیروگاه,40191
371837,نیشکر_هفت‌تپه,40216
371903,هادی_ميرمحمدعلی,40307
371907,هاشمى,40325
371939,هاشمی‌_شاهرودی,40340
371956,هرمز,40464
372004,همافران,40627
372027,همه_با_هم,40741
372043,هنگامه_شهیدی,40843
372134,هوش,40898
372142,و_تو_نیامدی,41026
372146,واجب_شرعی,41046
372149,واردات_دارو,41056
372155,والی_خراسان,41113
372159,والی_مشهد,41114
372163,ودکا,41229
372180,ورزشگاه_آزادي,41245
372187,وزارت_صمت,41304
372202,وزارت_نیرو,41311
372243,وزیر_آموزش_پرورش,41350
372251,وزیر_اطلاعات,41355
372287,وزیرارتباطات,41396
372309,وزیرجوان,41401
372330,وصل,41427
372336,وطن_فروشی,41456
372413,ولایتمداری,41559
372422,ولایی,41565
372431,ويزا,41636
372442,وکيل_دادگستری,41645
372447,ویسکی,41696
372452,ویلچرش,41707
372461,ویکی‌لیکس,41729
372469,يار_دبستانى,41759
372478,يورو,41816
372491,٣٠٠٠روزحصر,41872
372511,پاول,42081
372516,پاچه_خواری,42095
372519,پراید_۵۰_میلیونی,42230
372526,پرتغال,42234
372599,پرسپولیس_کاشیما,42323
372733,پرسپولیسی,42326
372799,پروانه_اسکندری,42356
372810,پرویز_داودی,42406
372815,پرچم_ایران,42429
372846,پشیمانم,42530
372875,پوشك,42753
372890,پول_ملی,42763
372906,پولشوئی,42770
372912,پویول,42816
372921,پیاده_روی,42873
372931,پیامبر_اسلام,42896
372949,چالش_دعوت_بە_تظاهرات,43083
372978,چای,43131
373033,چرت,43153
373041,چسب_هل,43178
373075,چلسی,43211
373098,چهارباغ,43257
373114,ژن_خوك,43500
373117,کابینه,43536
373149,کارت_ملی,43596
373167,کاریکاتور,43706
373221,کاسپین,43745
373334,کاشمر,43754
373349,کاظم_صدیقی,43764
373360,کاووس_سید_امامی,43898
373396,کرسنت,44037
373449,کرملین,44051
373461,کره_جنوبی,44056
373494,کره‌شمالی,44061
373507,کرواسی,44062
373546,کریمی‌قدوسی,44109
373560,کفتار,44212
373573,کمونیست,44325
373612,کمیته_ملی_المپیک,44373
373615,کنوانسیون_پالرمو,44424
373624,کودتای_28_مرداد,44480
373643,کودک‌همسری,44534
373676,کولبران,44568
373803,کوه_خواری,44588
373811,کوی_دانشگاه,44631
373857,کیفیت_نماز,44697
373861,گرانی_بنزین,44851
373881,گربه,44861
373993,گم_شدن_۱۵میلیارد_دلار,45092
373997,گیم_اف_ترونز,45276
374008,یابو,45341
374015,یاحسین,45347
374088,یاداوری,45364
374093,یحیوی,45483
374096,۳۰۰۰روزحصر,45739
374126,۹_میلیارد_دلار,45754
374132,ارزش‌ها,13253
374135,بازار_کار,17100
374195,مرگ_مغزی,36914
374224,پیوند,43000
374237,TonyAwards,7233
374240,آرش_کیخسروی,11751
374252,بی_پلاس,18709
374256,دایجست,23869
374260,سمتنو,28446
374304,قاسم_شعله‌سعدی,33911
374314,Rezapahlavi,6163
374352,regimechangeiniran,10520
374356,rezapahlavi,10579
374375,Iranregimechange,3773
374397,RezaPahavi,6157
374400,weStandWithPahlavi,11277
374403,ازادي,13385
374428,اعتصابات,14223
374476,بى_تفاوت_نباشيم,18554
374481,بی‌_تفاوت_نباشیم,18893
374486,تصادف,19700
374543,خاندان,22737
374551,خاندان_ایرانساز_پهلوی,22741
374583,رضا_شاه_بزرگ,25772
374635,سازندگان_ایران,27445
374649,ساوه,27606
374679,سیل_پلدختر,29273
374727,شاهنشاه_روحت_شاد,29512
374763,شاهنشاه_فقید_ایران,29514
374772,شاپرک_شجریزاده,29551
374782,شوراى,30392
374785,قدرت_ملت,34076
374886,محمد_نجفی,36186
374932,منیره_عربشاهی,38147
374992,میدان_ميليونى,38715
375035,پروژه_ققنوس,42394
375056,یک_روز_جلوتر,45627
375102,انتقام_کور,16012
375227,From_Khashoggi_to_marziehhashemi,2706
375298,از_خاشقچی_تا_مرضیه,13346
